price,beds,bath,propertysqft,borough,property_category,type,sublocality_ext,postcode,state_ext,latitude,longitude,price_per_sqft
750000,3,4.0,2184.207862,Brooklyn,,multi-family home,brooklyn,11203,new york,40.6463635,-73.9325263,343.37391282588464
899999,3,3.0,1750.0,Flushing,public_transport.bus,condo,queens,11362,new york,40.7654814,-73.8178731,514.2851428571429
1325000,3,2.0,1597.0,Fort Hamilton,building.residential,condo,brooklyn,11209,new york,40.6163434,-74.0377889,829.6806512210394
595000,1,2.0,846.0,Crown Heights,building,townhouse,brooklyn,11213,new york,40.6749628,-73.9401841,703.3096926713948
10700000,42,43.0,27152.0,Staten Island,,multi-family home,staten island,10302,new york,40.6276713,-74.1423518,394.0777843252799
330000,1,1.0,726.0,West Brighton,building,condo,staten island,10301,new york,40.6299335,-74.0999243,454.54545454545456
2998000,3,3.0,1763.0,Queens,building.residential,condo,queens,11101,new york,40.7465758,-73.9569744,1700.5104934770277
425000,2,1.0,2184.207862,Bushwick,,co-op,bushwick,11206,new york,40.699914,-73.936622,194.57855060133465
345000,2,1.0,1000.0,Spuyten Duyvil,building,co-op,the bronx,10463,new york,40.8819273,-73.9172822,345.0
999000,2,2.0,1187.0,Flushing,,condo,queens,11355,new york,40.7560001,-73.8293002,841.6175231676496
450000,3,2.3738608579684373,2184.207862,Queens,building,house,queens,11413,new york,40.681047,-73.754428,206.0243476955308
261250,2,1.0,857.0,Foxhurst,building,condo,the bronx,10459,new york,40.8245968,-73.8898403,304.84247374562426
728000,3,2.0,1450.0,Woodside,building,condo,queens,11377,new york,40.7436792,-73.8983202,502.0689655172414
199000,3,2.0,1100.0,Concourse Village,building,pending,the bronx,10456,new york,40.8344217,-73.914718,180.9090909090909
3200000,3,2.3738608579684373,3735.0,New York,building,multi-family home,manhattan,10035,new york,40.8093495,-73.9398627,856.760374832664
1950000,3,3.0,1300.0,Manhattan,,condo,manhattan,10035,new york,40.7770634,-73.9522998,1500.0
600000,2,2.0,900.0,Manhattan,,co-op,manhattan,10033,new york,40.8535911,-73.9359601,666.6666666666666
569000,1,1.0,739.0,Gravesend,building,condo,brooklyn,11223,new york,40.604365,-73.9757485,769.9594046008119
749000,1,1.0,2184.207862,Manhattan,building,co-op,manhattan,10012,new york,40.7241044,-74.0035529,342.9160809421168
2488000,4,2.3738608579684373,3850.0,Brooklyn,building,house,brooklyn,11235,new york,40.5762337,-73.9511136,646.2337662337662
1138000,5,3.0,1026.0,Brooklyn,building,multi-family home,brooklyn,11219,new york,40.6240315,-73.9954118,1109.1617933723196
1359000,11,6.0,2240.0,Brooklyn,building,multi-family home,brooklyn,11221,new york,40.6941915,-73.913053,606.6964285714286
3720000,8,8.0,5500.0,New York,building.residential,multi-family home,manhattan,10002,new york,40.7158959,-73.989796,676.3636363636364
974998,7,2.0,2184.207862,Brooklyn,building,multi-family home,brooklyn,11208,new york,40.675444,-73.8823121,446.3851710098825
300000,3,1.0,600.0,Kensington,building,co-op,brooklyn,11218,new york,40.6372695,-73.9712947,500.0
729000,3,3.0,2184.207862,Queens,building.residential,house,queens,11412,new york,40.7052223,-73.7583006,333.7594432667599
599000,3,2.0,1120.0,Staten Island,building.residential,house,staten island,10314,new york,40.5863749,-74.1470603,534.8214285714286
11950000,6,5.0,5336.0,New York,building,townhouse,manhattan,10021,new york,40.772751,-73.9650884,2239.5052473763117
825000,1,2.0,1100.0,Manhattan,,co-op,upper east side,10128,new york,40.7766673,-73.9439269,750.0
800000,3,2.3738608579684373,2184.207862,Brooklyn,building,house,brooklyn,11221,new york,40.6899365,-73.9294828,366.265507014277
289000,3,1.0,2184.207862,Kensington,,co-op,kensington,11218,new york,40.646116,-73.98134,132.31341440890756
4750000,4,4.0,4100.0,Manhattan,building.residential,condo,manhattan,10011,new york,40.7375173,-73.9979625,1158.5365853658536
899999,2,1.0,2184.207862,Manhattan,building.residential,co-op,manhattan,10003,new york,40.7308571,-73.9878596,412.04823755917784
868000,2,2.0,1152.0,Queens,building,townhouse,queens,11379,new york,40.7259203,-73.8814296,753.4722222222222
3995000,3,3.0,1637.0,Manhattan,building.residential,condo,manhattan,10011,new york,40.7435613,-74.0063336,2440.439828955406
1500000,3,2.0,1240.0,Brooklyn,,house,bath beach,11214,new york,40.6045606,-74.0114555,1209.6774193548388
625000,4,2.0,2184.207862,Brooklyn,building,house,brooklyn,11234,new york,40.6283989,-73.9334448,286.14492735490387
749000,1,1.0,2184.207862,Manhattan,building.residential,pending,manhattan,10014,new york,40.7345653,-74.0041732,342.9160809421168
520000,3,2.3738608579684373,1705.0,The Bronx,building,house,the bronx,10457,new york,40.8536129,-73.8933593,304.9853372434018
749900,5,2.0,1400.0,Brooklyn,building,multi-family home,brooklyn,11208,new york,40.6754664,-73.8780744,535.6428571428571
799000,6,4.0,2310.0,The Bronx,,multi-family home,wakefield,10466,new york,40.897885,-73.8562199,345.8874458874459
888000,5,3.0,2980.0,Brooklyn,building,multi-family home,brooklyn,11236,new york,40.6484284,-73.9166783,297.9865771812081
725000,2,2.0,988.0,Staten Island,building,house,staten island,10306,new york,40.5821761,-74.1078688,733.8056680161943
1065000,2,2.0,2184.207862,East 96th Street,building.residential,condop,manhattan,10029,new york,40.7850141,-73.9481639,487.5909562127562
19995000,7,6.0,8200.0,New York,building,townhouse,manhattan,10028,new york,40.7777833,-73.962008,2438.4146341463415
744000,2,1.0,890.0,Astoria,,condo,astoria,11106,new york,40.7592629,-73.9257407,835.9550561797753
675000,3,0.0,2780.0,Manhattan,building,pending,manhattan,10007,new york,40.7143933,-74.0088774,242.80575539568346
4595000,4,4.0,3052.0,Manhattan,building.residential,condo,manhattan,10009,new york,40.7241883,-73.9804574,1505.570117955439
475000,1,1.0,2184.207862,Crown Heights,,co-op,brooklyn,11238,new york,40.671881,-73.961562,217.47014478972696
189000,2,1.0,800.0,East Bronx,,co-op,the bronx,10462,new york,40.8522362,-73.8655005,236.25
998888,4,3.0,2184.207862,Queens,,house,queens,11436,new york,40.682563,-73.799077,457.3227747130964
4500000,1,2.3738608579684373,5400.0,Brooklyn,building.place_of_worship,pending,brooklyn,11222,new york,40.7248276,-73.9446616,833.3333333333334
32000000,4,6.0,7500.0,New York,,co-op,soho,10012,new york,40.7237571,-74.0021582,4266.666666666667
3250000,6,4.0,3059.0,Brooklyn,building,multi-family home,brooklyn,11238,new york,40.6877385,-73.9618932,1062.4387054593005
769000,7,2.0,2100.0,Staten Island,building,multi-family home,staten island,10304,new york,40.6219621,-74.0832854,366.1904761904762
648998,3,2.0,1296.0,The Bronx,building,house,the bronx,10469,new york,40.8611669,-73.8467192,500.77006172839504
1699900,7,5.0,2418.0,Brooklyn,building,house,brooklyn,11207,new york,40.6898884,-73.9085265,703.0190239867659
3250000,8,5.0,2184.207862,Brooklyn,tourism.sights,pending,brooklyn,11226,new york,40.6467032,-73.9685896,1487.9536222455001
395250,1,1.0,650.0,Astoria,building,co-op,queens,11106,new york,40.7642499,-73.92761,608.0769230769231
539000,3,2.0,972.0,Staten Island,building,house,staten island,10305,new york,40.6104417,-74.0628522,554.5267489711935
1348000,5,2.0,2184.207862,Queens,building,townhouse,queens,11368,new york,40.7462947,-73.8595834,617.1573793190568
1450000,3,3.0,1855.0,Flushing,building,condo,queens,11354,new york,40.7573108,-73.8341865,781.6711590296496
465000,2,1.0,2184.207862,Queens,,co-op,queens,11372,new york,40.7483992,-73.8795703,212.8918259520485
6500000,2,2.0,1639.0,Manhattan,building.commercial,condo,manhattan,10019,new york,40.7601885,-73.9843625,3965.8328248932276
297000,1,1.0,800.0,Forest Hills,building,co-op,queens,11375,new york,40.7322799,-73.85181,371.25
244900,1,1.0,518.0,Glen Oaks,building,co-op,queens,11004,new york,40.7511183,-73.7160095,472.7799227799228
2480000,4,4.0,5150.0,Queens,building,house,queens county,11357,new york,40.7932103,-73.8161976,481.5533980582524
230000,1,1.0,2184.207862,Flushing,building.residential,co-op,queens,11375,new york,40.736005,-73.849174,105.30133326660463
780000,2,2.0,825.0,Brooklyn,building.residential,condo,brooklyn,11230,new york,40.6288601,-73.9704912,945.4545454545455
4875000,3,3.0,2184.207862,New York,building,townhouse,manhattan,10016,new york,40.748964,-73.978301,2231.9304333682503
539999,3,2.0,2184.207862,Jackson Heights,building.residential,co-op,queens,11372,new york,40.7563263,-73.8752379,247.22875940275318
750000,2,2.0,1193.0,Spuyten Duyvil,building,co-op,the bronx,10463,new york,40.8825618,-73.9212739,628.6672254819782
2249000,2,3.0,2321.0,Manhattan,building.residential,condo,manhattan,10016,new york,40.7486775,-73.9819284,968.978888410168
270000,2,1.0,700.0,Astoria,,co-op,queens,11105,new york,40.7751901,-73.9090015,385.7142857142857
399000,2,1.0,2184.207862,Manhattan,,pending,manhattan,10065,new york,40.7631466,-73.9622114,182.67492162337064
240000,2,1.0,2184.207862,Woodhaven,,co-op,queens county,11416,new york,40.6987743,-73.8529203,109.8796521042831
628000,3,2.0,900.0,Elmhurst,,condo,elmhurst,11373,new york,40.7376925,-73.8803546,697.7777777777778
399000,2,1.0,2184.207862,Flushing,,co-op,queens,11372,new york,40.7544847,-73.8740993,182.67492162337064
687000,2,1.0,2184.207862,The Bronx,building,house,the bronx,10465,new york,40.8214203,-73.8062717,314.5305041485104
588000,2,2.0,2000.0,Staten Island,building.residential,townhouse,staten island,10314,new york,40.5904561,-74.1521059,294.0
825000,5,3.0,2184.207862,The Bronx,building,multi-family home,the bronx,10472,new york,40.8296973,-73.8768124,377.71130410847314
285000,2,1.0,835.0,Parkchester,,condo,the bronx,10462,new york,40.8396194,-73.8587548,341.31736526946105
595000,3,1.0,915.0,Bedford-Stuyvesant,building,condo,brooklyn,11205,new york,40.6944083,-73.9595899,650.2732240437158
2995000,5,2.0,4900.0,New York,building,townhouse,manhattan,10030,new york,40.8178071,-73.9440991,611.2244897959183
1180000,4,3.0,2184.207862,Queens,building,house,queens,11366,new york,40.7335974,-73.7788656,540.2416228460586
799900,4,4.0,1816.0,Staten Island,building.residential,contingent,staten island,10308,new york,40.5570416,-74.1462231,440.4735682819383
130000,1,1.0,2184.207862,Fordham Manor,healthcare.hospital,co-op,the bronx,10468,new york,40.8653458,-73.9073691,59.51814488982001
849999,3,2.0,2184.207862,Queens,building,house,queens,11367,new york,40.7226341,-73.8165656,389.1566433707855
185000,1,1.0,850.0,The Bronx,building,co-op,the bronx,10463,new york,40.8789917,-73.9020914,217.64705882352942
1275000,4,2.3738608579684373,2184.207862,Queens,building,house,queens,11001,new york,40.7289806,-73.7083891,583.735651804004
2798000,5,3.0,3400.0,Brooklyn,building,multi-family home,brooklyn,11218,new york,40.657854,-73.975525,822.9411764705883
359000,2,1.0,950.0,Flushing,,co-op,queens,11354,new york,40.7733297,-73.8274665,377.89473684210526
435000,1,1.0,2184.207862,Brooklyn Heights,building,pending,brooklyn,11201,new york,40.6969047,-73.9948252,199.15686943901312
988000,3,1.0,1296.0,Queens,building,house,queens,11355,new york,40.7540089,-73.8189203,762.3456790123457
800000,1,1.0,2184.207862,Manhattan,building,co-op,manhattan,10017,new york,40.7486602,-73.9720523,366.265507014277
400000,2,1.0,2184.207862,Jackson Heights,,co-op,queens county,11372,new york,40.7536299,-73.88596,183.1327535071385
965000,5,3.0,3520.0,The Bronx,building,multi-family home,the bronx,10472,new york,40.8247021,-73.8766066,274.14772727272725
1389000,5,2.0,2412.0,Brooklyn,,multi-family home,brooklyn,11234,new york,40.6157428,-73.9345355,575.8706467661691
525000,3,2.0,1185.0,Clason Point,,condo,clason point,10473,new york,40.807969,-73.854213,443.0379746835443
10000000,7,8.0,2184.207862,New York,building.residential,multi-family home,manhattan,10011,new york,40.734814,-73.996305,4578.318837678462
279000,2,1.0,2184.207862,Queens,,co-op,bayside,11364,new york,40.7408626,-73.7553116,127.7350955712291
15995000,5,2.3738608579684373,2184.207862,New York,building,townhouse,manhattan,10014,new york,40.7311289,-74.0048678,7323.0209808667005
1850000,3,4.0,2184.207862,Brooklyn,building,multi-family home,brooklyn,11204,new york,40.6140608,-73.9853215,846.9889849705155
2599000,11,6.0,5088.0,Queens,building,multi-family home,queens,11370,new york,40.7709381,-73.8973789,510.80974842767296
250000,1,1.0,800.0,Midwood,building.residential,co-op,brooklyn,11230,new york,40.6180698,-73.9699744,312.5
2250000,3,2.0,2000.0,Brooklyn,building,co-op,brooklyn,11215,new york,40.665708,-73.976288,1125.0
1800000,9,7.0,2184.207862,Queens,building,multi-family home,queens,11105,new york,40.7723063,-73.9110206,824.0973907821232
350000,3,2.0,1100.0,Flatlands,building,co-op,brooklyn,11234,new york,40.6297036,-73.9255951,318.1818181818182
1649000,4,3.0,1452.0,Brooklyn,building,house,brooklyn,11237,new york,40.7039659,-73.9210676,1135.6749311294766
1395000,2,2.0,1028.0,Park Slope,building,pending,brooklyn,11215,new york,40.670563,-73.981488,1357.0038910505837
1370000,6,3.0,2184.207862,Queens,building.residential,house,queens,11432,new york,40.7102471,-73.8049849,627.2296807619493
360000,2,1.0,2184.207862,Manhattan,building,co-op,manhattan,10030,new york,40.8165004,-73.9411037,164.81947815642465
1050000,1,1.0,2184.207862,5th Avenue,education.university,co-op,manhattan,10003,new york,40.7316673,-73.996478,480.7234779562385
2200000,2,2.0,1308.0,Manhattan,building,condo,manhattan,10021,new york,40.7740269,-73.9632939,1681.9571865443424
650000,3,2.3738608579684373,1218.0,Staten Island,building,house,staten island,10304,new york,40.6306934,-74.0794192,533.6617405582923
345000,3,2.3738608579684373,2184.207862,Queens,building,house,queens,11412,new york,40.701334,-73.772164,157.95199989990695
7850000,5,4.0,6060.0,New York,building,townhouse,manhattan,10003,new york,40.7366749,-73.9860561,1295.3795379537953
4999000,8,5.0,4120.0,New York,building,multi-family home,manhattan,10019,new york,40.764924,-73.9907911,1213.3495145631068
4900000,4,2.3738608579684373,3100.0,New York,building,house,manhattan,10075,new york,40.7742274,-73.9588396,1580.6451612903227
299000,3,1.0,2184.207862,Manhattan,building.residential,pending,manhattan,10019,new york,40.76907,-73.987788,136.89173324658603
1578000,5,3.0,2152.0,Queens,building,house,queens,11365,new york,40.7346802,-73.7905086,733.2713754646841
715000,3,2.0,2184.207862,Queens,building.residential,house,queens,11412,new york,40.701497,-73.7613803,327.34979689401007
600000,3,1.0,2184.207862,Ocean Hill,building,townhouse,brooklyn,11233,new york,40.6786381,-73.910662,274.69913026070776
850000,3,2.0,1090.0,Staten Island,building,house,staten island,10304,new york,40.5952951,-74.1039687,779.816513761468
1949000,2,2.0,1288.0,Manhattan,building.residential,condo,manhattan,10009,new york,40.7234874,-73.976864,1513.1987577639752
1599999,5,4.0,3773.0,Staten Island,building.residential,multi-family home,staten island,10312,new york,40.5461245,-74.1826661,424.0654651470978
640000,3,2.0,1110.0,Staten Island,building,house,staten island,10308,new york,40.542861,-74.154978,576.5765765765766
799900,3,4.0,3510.0,Staten Island,,contingent,new brighton,10301,new york,40.641795,-74.090599,227.8917378917379
1599000,6,4.0,3690.0,Queens,building,pending,queens,11372,new york,40.7552678,-73.8822127,433.3333333333333
695000,3,1.0,650.0,Manhattan,building.residential,contingent,manhattan,10003,new york,40.727533,-73.99017,1069.2307692307693
740000,3,2.0,1976.0,Staten Island,building.residential,contingent,staten island,10305,new york,40.6020874,-74.071448,374.49392712550605
750000,4,2.0,2340.0,The Bronx,building,multi-family home,the bronx,10466,new york,40.8959494,-73.85177,320.5128205128205
1450000,4,4.0,1746.0,Brooklyn,building,house,brooklyn,11209,new york,40.6212482,-74.0338909,830.4696449026346
1999999,3,3.0,1800.0,Brighton Beach,building.residential,condo,brooklyn,11235,new york,40.5770098,-73.958346,1111.1105555555555
899888,4,2.0,2185.0,Staten Island,building,house,staten island,10314,new york,40.6215947,-74.1404429,411.84805491990846
379000,2,1.0,900.0,Flushing,building,co-op,queens,11367,new york,40.7194655,-73.8183058,421.1111111111111
879000,4,2.0,1824.0,Staten Island,building,multi-family home,staten island,10308,new york,40.5452993,-74.1492507,481.9078947368421
1030000,2,2.0,1077.0,Manhattan,building.residential,co-op,manhattan,10029,new york,40.7849374,-73.9480901,956.3602599814299
699999,1,2.0,2184.207862,Manhattan,building,co-op,manhattan,10024,new york,40.7826608,-73.9723737,320.48186080560856
1750000,1,1.0,937.0,Manhattan,building.residential,condo,manhattan,10003,new york,40.7330327,-73.9891825,1867.6627534685165
995000,1,1.0,2184.207862,Williamsburg,building,co-op,brooklyn,11249,new york,40.7201147,-73.9581256,455.542724349007
599999,5,4.0,2184.207862,Queens,building.residential,house,queens,11436,new york,40.6836616,-73.7970345,274.69867242882395
300000,1,1.0,2184.207862,Manhattan,building,co-op,manhattan,10026,new york,40.8050658,-73.9524985,137.34956513035388
389000,1,1.0,900.0,Flushing,building,co-op,queens,11373,new york,40.7427717,-73.8796707,432.22222222222223
875000,1,2.0,2184.207862,Manhattan,,co-op,manhattan,10021,new york,40.7710157,-73.9642556,400.6028982968654
