price,beds,bath,propertysqft,borough,property_category,type,sublocality_ext,postcode,state_ext,latitude,longitude,price_per_sqft
699999,4,2.0,2184.207862,Brooklyn,Residential,house,Brooklyn,11208,New York,40.6862137,-73.8740777,320.48186080560856
539000,1,1.0,725.0,Bayside,Residential,pending,Queens,11360,New York,40.7865988,-73.7862803,743.448275862069
370000,3,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10016,New York,40.7450423,-73.9839731,169.3977969941031
299000,1,1.0,2184.207862,Manhattan,Hospitality,co-op,Manhattan,10018,New York,40.7538054,-73.9935323,136.89173324658603
275000,1,1.0,850.0,Madison,Residential,condo,Brooklyn,11229,New York,40.6056272,-73.943238,323.52941176470586
1049000,3,2.0,2184.207862,Queens,Residential,multi-family home,Queens,11105,New York,40.7751162,-73.902397,480.2656460724707
899000,4,2.0,1200.0,Queens,Residential,house,Queens,11357,New York,40.7791608,-73.8257555,749.1666666666666
495000,1,1.0,2184.207862,Manhattan,Other,co-op,Manhattan,10024,New York,40.7885633,-73.9767931,226.6267824650839
535000,3,3.0,1328.0,The Bronx,Residential,house,The Bronx,10456,New York,40.8355073,-73.9119966,402.8614457831325
799999,3,2.0,1596.0,Staten Island,Residential,house,Staten Island,10312,New York,40.5419604,-74.1682869,501.2525062656642
699000,6,4.0,2223.0,The Bronx,Residential,house,The Bronx,10459,New York,40.818678,-73.8954715,314.4399460188934
369000,1,1.0,900.0,The Bronx,Residential,co-op,The Bronx,10463,New York,40.8763984,-73.9184692,410.0
599000,4,4.0,2100.0,Queens,Residential,house,Queens,11691,New York,40.6083635,-73.7565424,285.23809523809524
749000,3,2.0,1600.0,The Bronx,Residential,house,The Bronx,10461,New York,40.8544909,-73.8490394,468.125
1099000,5,4.0,3500.0,Staten Island,Residential,house,Staten Island,10312,New York,40.5457789,-74.1847061,314.0
475000,2,2.0,1364.0,Staten Island,Residential,townhouse,Staten Island,10306,New York,40.5634891,-74.1422664,348.24046920821115
124900,1,1.0,676.0,Norwood,Residential,co-op,The Bronx,10467,New York,40.880833,-73.8758596,184.76331360946745
619000,3,2.0,1943.0,Staten Island,Residential,contingent,Staten Island,10312,New York,40.5478529,-74.1993422,318.57951621204325
599000,3,1.0,1008.0,Staten Island,Residential,contingent,Staten Island,10306,New York,40.5819307,-74.1025463,594.2460317460317
689900,3,2.0,1486.0,Staten Island,Residential,contingent,Staten Island,10301,New York,40.6126021,-74.0930021,464.2664872139973
249000,2,1.0,815.0,The Bronx,Residential,condo,The Bronx,10462,New York,40.840962,-73.854142,305.52147239263803
509000,3,1.0,2184.207862,Jackson Heights,Residential,condo,Queens,11372,New York,40.7544029,-73.876343,233.03642883783374
549000,3,2.0,1150.0,Staten Island,Residential,townhouse,Staten Island,10307,New York,40.5032035,-74.2388518,477.39130434782606
350000,3,2.3738608579684373,2184.207862,The Bronx,Residential,multi-family home,The Bronx,10458,New York,40.8585142,-73.8918995,160.24115931874618
269000,1,1.0,2184.207862,Astoria,Residential,co-op,Queens,11105,New York,40.7759232,-73.9087334,123.15677673355063
479000,4,2.0,1800.0,Queens,Residential,house,Queens,11413,New York,40.6714818,-73.7606794,266.1111111111111
588000,4,3.0,2160.0,Fordham Manor,Residential,townhouse,The Bronx,10463,New York,40.8678944,-73.9078533,272.22222222222223
169999,2,1.0,2184.207862,Corona,Residential,co-op,Queens,11368,New York,40.7579027,-73.8562374,77.8309624086501
439000,1,1.0,950.0,Mid Island,Residential,co-op,Staten Island,10301,New York,40.638118,-74.073964,462.10526315789474
758000,3,2.0,1760.0,Queens,Residential,house,Queens,11385,New York,40.708633,-73.865415,430.6818181818182
448000,3,1.0,2184.207862,Flushing,Residential,co-op,Queens,11357,New York,40.7932677,-73.7984822,205.10868392799512
385000,1,1.0,900.0,Spuyten Duyvil,Residential,co-op,The Bronx,10463,New York,40.876794,-73.9177034,427.77777777777777
1475000,5,4.0,1928.0,Queens,Residential,house,Queens,11691,New York,40.5999698,-73.7455103,765.0414937759336
978000,3,2.0,2184.207862,Queens,Residential,house,Queens,11366,New York,40.7337126,-73.7765367,447.7595823249536
790000,3,2.0,1596.0,Queens,Residential,townhouse,Queens,11354,New York,40.7761945,-73.8477672,494.9874686716792
750000,2,2.0,995.0,Flushing,Residential,condo,Queens,11360,New York,40.7784107,-73.7810479,753.7688442211055
1195000,3,3.0,995.0,Spuyten Duyvil,Residential,co-op,The Bronx,10463,New York,40.8830898,-73.9165737,1201.0050251256282
874999,3,2.0,2868.0,Staten Island,Residential,house,Staten Island,10306,New York,40.5771798,-74.119431,305.0903068340307
324900,1,1.0,900.0,Manhattan,Residential,co-op,Manhattan,10034,New York,40.8716437,-73.9178483,361.0
97500,2,1.0,791.0,East Bronx,Residential,co-op,The Bronx,10472,New York,40.8279037,-73.881623,123.26169405815423
2200000,2,2.0,2035.0,Manhattan,Residential,condo,Manhattan,10021,New York,40.7708684,-73.966733,1081.081081081081
999000,4,4.0,1798.0,Staten Island,Residential,contingent,Staten Island,10305,New York,40.6032357,-74.0737747,555.6173526140155
550000,2,2.0,995.0,The Bronx,Residential,house,The Bronx,10465,New York,40.8209689,-73.8074205,552.7638190954774
519999,3,2.0,1100.0,Jackson Heights,Residential,co-op,Queens,11372,New York,40.7551143,-73.8752634,472.72636363636366
729000,2,1.0,1100.0,Staten Island,Residential,house,Staten Island,10309,New York,40.5343207,-74.1998415,662.7272727272727
611999,3,2.0,2184.207862,Queens,Residential,house,Queens,11411,New York,40.6973209,-73.7315945,280.1926550340381
1500000,3,3.0,2100.0,Brooklyn,Residential,house,Brooklyn,11235,New York,40.5786182,-73.9420211,714.2857142857143
299999,2,1.0,857.0,East Bronx,Residential,co-op,The Bronx,10465,New York,40.8227774,-73.8084775,350.0571761960327
748888,2,2.0,1260.0,Staten Island,Residential,house,Staten Island,10314,New York,40.6131085,-74.1603745,594.3555555555556
630000,2,2.0,1450.0,Staten Island,Residential,house,Staten Island,10306,New York,40.5604211,-74.1344639,434.48275862068965
319000,2,1.0,925.0,Flushing,Residential,co-op,Queens,11375,New York,40.7355842,-73.8491198,344.86486486486484
319000,3,1.0,2184.207862,Staten Island,Residential,house,Staten Island,10302,New York,40.6242127,-74.1357292,146.04837092194293
1250000,6,4.0,2184.207862,Staten Island,Residential,pending,Staten Island,10307,New York,40.5022937,-74.2429452,572.2898547098077
1199000,4,3.0,1848.0,Queens,Residential,multi-family home,Queens,11366,New York,40.7349473,-73.7733194,648.8095238095239
1500000,6,4.0,3328.0,Staten Island,Residential,multi-family home,Staten Island,10306,New York,40.585111,-74.1036081,450.72115384615387
780000,3,2.0,1320.0,Brooklyn,Residential,house,Brooklyn,11236,New York,40.6384339,-73.8899834,590.9090909090909
255000,1,1.0,750.0,Coney Island,Residential,co-op,Brooklyn,11224,New York,40.5792324,-73.9713245,340.0
649000,2,2.0,905.0,Brooklyn,Residential,condo,Brooklyn,11214,New York,40.5855131,-73.9883977,717.1270718232045
1480000,4,4.0,1596.0,Queens,Residential,house,Queens,11354,New York,40.7699832,-73.8257555,927.3182957393484
628000,3,2.0,1824.0,Staten Island,Residential,house,Staten Island,10314,New York,40.5755968,-74.1636272,344.29824561403507
190000,2,1.0,875.0,West Bronx,Residential,co-op,The Bronx,10463,New York,40.8766081,-73.8998497,217.14285714285714
450000,2,1.0,2184.207862,Flushing,Residential,condo,Queens,11355,New York,40.7541793,-73.8310866,206.0243476955308
785000,3,2.0,1950.0,Staten Island,Residential,contingent,Staten Island,10305,New York,40.5990416,-74.0674289,402.56410256410254
699900,3,2.0,1240.0,Queens,Residential,house,Queens,11379,New York,40.71397,-73.8970573,564.4354838709677
2495000,3,4.0,2184.207862,Queens,Residential,multi-family home,Queens,11370,New York,40.7679759,-73.899664,1142.2905500007764
149999,1,1.0,850.0,East Bronx,Residential,co-op,The Bronx,10470,New York,40.8992144,-73.8624103,176.46941176470588
208000,1,1.0,610.0,Manhattan,Residential,co-op,Manhattan,10011,New York,40.7398044,-73.9980373,340.9836065573771
1239998,4,4.0,2250.0,Staten Island,Residential,multi-family home,Staten Island,10309,New York,40.5355587,-74.2075918,551.1102222222222
1350000,3,3.0,2184.207862,Queens,Residential,house,Queens,11366,New York,40.724706,-73.7957477,618.0730430865924
889000,3,2.0,2362.0,Staten Island,Residential,house,Staten Island,10312,New York,40.5395766,-74.1810757,376.37595258255715
1300000,2,2.0,1100.0,Carroll Gardens,Residential,condo,Brooklyn,11231,New York,40.6746458,-73.9992831,1181.8181818181818
310000,2,1.0,675.0,Jamaica,Residential,co-op,Queens,11426,New York,40.7444053,-73.7237661,459.25925925925924
1149000,7,4.0,3617.0,The Bronx,Residential,pending,The Bronx,10462,New York,40.8343858,-73.8590313,317.6665745092618
239900,1,1.0,585.0,Glen Oaks,Residential,co-op,Queens,11004,New York,40.7516659,-73.7183001,410.0854700854701
257000,3,1.0,450.0,Brighton Beach,Residential,co-op,Brooklyn,11235,New York,40.5756277,-73.9667833,571.1111111111111
1090000,2,2.0,1860.0,Bayside,Residential,condo,Queens,11360,New York,40.7879226,-73.7863723,586.0215053763441
799999,6,2.3738608579684373,2184.207862,Brooklyn,Residential,multi-family home,Brooklyn,11234,New York,40.6245872,-73.9219517,366.2650491823932
1195000,3,2.0,2700.0,Staten Island,Residential,multi-family home,Staten Island,10312,New York,40.5424657,-74.1746625,442.5925925925926
340000,2,1.0,900.0,Fieldston,Residential,co-op,The Bronx,10471,New York,40.8919476,-73.8973687,377.77777777777777
1375000,6,2.0,1596.0,Queens,Residential,house,Queens County,11354,New York,40.7681033,-73.8107752,861.5288220551379
749000,3,1.0,1644.0,Staten Island,Residential,house,Staten Island,10310,New York,40.6267035,-74.1052076,455.59610705596106
1399000,5,4.0,2184.207862,Queens,Residential,pending,Queens,11421,New York,40.6960034,-73.8584205,640.5068053912169
948000,7,3.0,2184.207862,Queens,Residential,multi-family home,Queens,11412,New York,40.694328,-73.7581979,434.0246258119182
880000,3,2.0,2184.207862,Queens,Residential,house,Queens,11377,New York,40.7439956,-73.908547,402.89205771570465
699000,1,1.0,600.0,Manhattan,Residential,co-op,Manhattan,10023,New York,40.7794608,-73.979919,1165.0
2250000,4,3.0,2184.207862,New York,Residential,co-op,Manhattan,10024,New York,40.7830893,-73.9713177,1030.121738477654
319000,3,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10037,New York,40.8153009,-73.9380717,146.04837092194293
1300000,6,3.0,2184.207862,Brooklyn,Residential,multi-family home,Brooklyn,11234,New York,40.6236835,-73.9213087,595.1814488982001
729000,3,3.0,1800.0,Brooklyn,Residential,multi-family home,Brooklyn,11236,New York,40.6391205,-73.9112362,405.0
425000,2,2.0,800.0,Riverdale,Residential,condo,The Bronx,10463,New York,40.8848915,-73.9110436,531.25
399000,1,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10028,New York,40.7723985,-73.9482206,182.67492162337064
625000,3,1.0,652.0,Old Fulton Street,Other,co-op,Brooklyn,11242,New York,40.702334,-73.9937463,958.5889570552147
269000,1,1.0,700.0,Rego Park,Residential,co-op,Queens,11374,New York,40.7318958,-73.8599645,384.2857142857143
799900,3,2.3738608579684373,2058.0,Staten Island,Residential,townhouse,Staten Island,10309,New York,40.5147701,-74.2022363,388.6783284742468
758000,3,1.0,1200.0,Kings County,Residential,house,Brooklyn,11214,New York,40.5908794,-73.9865956,631.6666666666666
829000,4,2.0,1680.0,Queens,Residential,house,Queens,11414,New York,40.6565796,-73.8516349,493.45238095238096
789000,2,2.0,1230.0,Brighton Beach,Residential,condo,Brooklyn,11235,New York,40.577533,-73.958513,641.4634146341464
2250000,6,4.0,2184.207862,Brooklyn,Residential,house,Brooklyn,11222,New York,40.7246592,-73.9475691,1030.121738477654
359000,1,1.0,2184.207862,New York,Residential,co-op,Manhattan,10028,New York,40.7751786,-73.9550168,164.3616462726568
1439000,6,4.0,1440.0,Brooklyn,Residential,house,Brooklyn,11219,New York,40.6337561,-74.003307,999.3055555555555
1050000,7,4.0,3280.0,The Bronx,Residential,multi-family home,The Bronx,10472,New York,40.8282228,-73.8706372,320.1219512195122
270000,4,2.0,2000.0,The Bronx,Residential,house,The Bronx,10458,New York,40.8550515,-73.8852304,135.0
278999,1,1.0,2184.207862,Queens,Residential,co-op,Queens,11362,New York,40.7601741,-73.728329,127.73463773934533
625000,5,2.0,2184.207862,Brooklyn,Residential,multi-family home,Brooklyn,11221,New York,40.6921071,-73.9400823,286.14492735490387
605000,4,2.0,1344.0,Staten Island,Residential,foreclosure,Staten Island,10305,New York,40.5909939,-74.0662942,450.1488095238095
529000,3,2.0,1150.0,Staten Island,Residential,house,Staten Island,10302,New York,40.635324,-74.133679,460.0
1050000,4,1.0,2184.207862,Brooklyn,Residential,townhouse,Brooklyn,11225,New York,40.6701878,-73.9595284,480.7234779562385
1049000,3,1.0,1224.0,Queens,Residential,townhouse,Queens,11375,New York,40.7207542,-73.8537801,857.0261437908497
599000,3,2.0,2184.207862,Brooklyn,Residential,house,Brooklyn,11207,New York,40.6645719,-73.8995034,274.2412983769399
675000,3,1.0,1316.0,Staten Island,Residential,contingent,Staten Island,10301,New York,40.630475,-74.100665,512.9179331306991
789000,4,2.0,1871.0,Staten Island,Residential,contingent,Staten Island,10309,New York,40.5248784,-74.2121776,421.6996258685195
998000,6,3.0,1872.0,Queens,Residential,multi-family home,Queens County,11385,New York,40.7086372,-73.9026067,533.1196581196581
889000,6,2.0,2280.0,The Bronx,Residential,multi-family home,The Bronx,10461,New York,40.8368581,-73.8449273,389.9122807017544
825000,2,2.0,1820.0,Brooklyn,Residential,house,Brooklyn,11204,New York,40.6163169,-73.9981652,453.2967032967033
599999,6,2.0,3490.0,Brooklyn,Residential,multi-family home,Brooklyn,11208,New York,40.6649303,-73.8670719,171.91948424068767
649000,3,2.0,1064.0,Brooklyn,Residential,house,Brooklyn,11234,New York,40.6215026,-73.9066372,609.9624060150376
357000,3,1.0,1100.0,Parkchester,Residential,condo,The Bronx,10462,New York,40.8389829,-73.8601515,324.54545454545456
1099999,4,2.0,2185.0,The Bronx,Residential,multi-family home,The Bronx,10465,New York,40.8135939,-73.8019007,503.4320366132723
749000,2,1.0,2184.207862,Queens,Residential,house,Queens,11366,New York,40.7236718,-73.8030548,342.9160809421168
589999,4,2.0,1680.0,Staten Island,Residential,multi-family home,Staten Island,10302,New York,40.6314894,-74.1348461,351.189880952381
749000,3,2.0,1332.0,Staten Island,Residential,house,Staten Island,10314,New York,40.6155772,-74.1364517,562.3123123123123
499000,3,2.0,1156.0,Ozone Park,Residential,condo,Queens,11417,New York,40.6726721,-73.8496745,431.66089965397924
859000,3,3.0,2184.207862,Queens,Residential,house,Queens,11423,New York,40.71176,-73.753743,393.2775881565799
599999,2,2.0,2184.207862,Sheepshead Bay,Residential,pending,Brooklyn,11235,New York,40.5887895,-73.9452357,274.69867242882395
899000,3,2.0,1324.0,Brooklyn,Residential,house,Brooklyn,11234,New York,40.6055237,-73.9143161,679.0030211480363
950000,4,3.0,1746.0,Queens,Residential,house,Queens,11429,New York,40.7107548,-73.7320869,544.1008018327606
1399000,5,3.0,3375.0,Queens,Residential,house,Queens,11414,New York,40.6491159,-73.8389887,414.51851851851853
595000,3,1.0,660.0,Manhattan,Residential,condo,Manhattan,10005,New York,40.7059312,-74.0093393,901.5151515151515
1618000,5,2.0,2200.0,Brooklyn,Residential,house,Brooklyn,11234,New York,40.6148883,-73.9078973,735.4545454545455
485000,6,3.0,2184.207862,The Bronx,Residential,pending,The Bronx,10469,New York,40.8781862,-73.8523657,222.04846362740543
748000,3,2.0,1592.0,Staten Island,Residential,contingent,Staten Island,10309,New York,40.5342218,-74.2016301,469.8492462311558
1100000,3,2.0,1928.0,Staten Island,Residential,multi-family home,Staten Island,10307,New York,40.5142085,-74.2505102,570.5394190871369
1099000,6,3.0,2018.0,Queens,Residential,multi-family home,Queens,11368,New York,40.7385519,-73.8545527,544.5986124876115
1299000,3,2.0,2648.0,Queens,Residential,multi-family home,Queens,11355,New York,40.7544269,-73.8114185,490.55891238670694
750000,5,3.0,1500.0,Queens,Residential,house,Queens,11436,New York,40.6693291,-73.7924388,500.0
1100000,5,3.0,1916.0,Brooklyn,Residential,multi-family home,Brooklyn,11234,New York,40.6183626,-73.9260392,574.1127348643006
1275000,3,4.0,2380.0,Staten Island,Residential,house,Staten Island,10309,New York,40.5393625,-74.214287,535.7142857142857
689000,2,2.0,750.0,Brooklyn,Residential,house,Brooklyn,11235,New York,40.5817208,-73.9645608,918.6666666666666
320000,1,1.0,2184.207862,Queens,Other,co-op,Queens,11375,New York,40.7192438,-73.8499268,146.50620280571079
1250000,4,2.0,2273.0,The Bronx,Residential,house,The Bronx,10471,New York,40.8976524,-73.9019402,549.9340079190497
719000,3,2.0,1440.0,Forest Hills,Residential,co-op,Queens,11375,New York,40.721289,-73.8403901,499.30555555555554
795000,3,4.0,1171.0,The Bronx,Residential,multi-family home,The Bronx,10463,New York,40.8809803,-73.9074446,678.9069171648164
2500000,3,4.0,2201.0,New York,Residential,townhouse,Manhattan,10016,New York,40.741725,-73.9786641,1135.8473421172193
850000,3,2.3738608579684373,1600.0,Brooklyn,Residential,multi-family home,Brooklyn,11224,New York,40.5776897,-74.0072206,531.25
929000,5,2.3738608579684373,2200.0,Staten Island,Residential,house,Staten Island,10306,New York,40.5592121,-74.1263587,422.27272727272725
549990,3,2.0,2184.207862,Staten Island,Residential,townhouse,Staten Island,10306,New York,40.5610279,-74.1050355,251.80295775347776
265000,1,1.0,2184.207862,Manhattan,Residential,co-op,Manhattan,10035,New York,40.8003865,-73.9443376,121.32544919847925
879000,4,2.3738608579684373,1630.0,Queens,Residential,house,Queens,11365,New York,40.7282179,-73.8032584,539.2638036809816
1200000,3,2.3738608579684373,2184.207862,New York,Residential,land,Manhattan,10035,New York,40.797735,-73.933806,549.3982605214155
755000,2,2.0,2184.207862,Queens,Residential,house,Queens,11361,New York,40.7565607,-73.7796734,345.6630722447239
